Price,Close,High,Low,Open,Volume
Ticker,CCJ,CCJ,CCJ,CCJ,CCJ
Date,,,,,
2013-12-12,18.13220977783203,18.20211702596932,17.870058013997266,17.957440824128675,1253000
2013-12-13,18.202117919921875,18.24580932713338,18.00987339478278,18.184640690349134,1253400
2013-12-16,18.43804931640625,18.604079608053752,18.202111796705026,18.23706624409178,1898200
2013-12-17,18.31571388244629,18.490482819005248,18.12346938560752,18.490482819005248,1515100
2013-12-18,18.202117919921875,18.429316904206456,18.132210668351263,18.35067103784947,2204700
2013-12-19,18.245803833007812,18.324449675683177,18.027343529291763,18.105989371967127,1986000
2013-12-20,18.12346839904785,18.403097348944364,17.97491531107533,18.263282873996108,1651900
2013-12-23,18.202117919921875,18.24580932713338,17.98365755042367,18.175902075562764,714900
2013-12-24,18.193374633789062,18.315711875946132,18.140944625253166,18.167160462881075,639600
2013-12-26,18.13220977783203,18.315715679172314,18.097255320403253,18.2807628884638,527100
2013-12-27,18.065492630004883,18.267390348691883,18.021602403961552,18.223500122648552,1034900
2013-12-30,18.346397399902344,18.407844397153884,18.07427426594334,18.08305264759429,1438700
2013-12-31,18.23227882385254,18.44295492631991,18.15327507613917,18.372729558830788,908800
2014-01-02,17.846040725708008,18.258614602670917,17.740701823980753,18.18838922628776,1120600
2014-01-03,17.652917861938477,17.933819311820557,17.565135740274147,17.91626255262675,1254700
2014-01-06,17.442237854003906,17.652913894061438,17.336898996822974,17.600243628318804,1297200
2014-01-07,17.670473098754883,17.731921756461535,17.389571646457664,17.43346354481956,1467600
2014-01-08,17.723142623901367,18.030379202164163,17.644138884510802,17.661695643109738,1932800
2014-01-09,17.626585006713867,17.740700607648144,17.38957374980622,17.705588759016415,887000
2014-01-10,17.793365478515625,17.85481245065493,17.600244509729905,17.64413640004685,2115400
2014-01-13,17.626585006713867,17.99526862602412,17.600249864511376,17.79337089205313,1675700
2014-01-14,18.249834060668945,18.45173176605615,17.88115049355529,17.942597475690118,3172200
2014-01-15,18.881866455078125,18.899423217910094,18.16205592201796,18.276171531815645,2810600
2014-01-16,19.452444076538086,19.557782958776297,18.978423292227966,18.995978377347058,3171600
2014-01-17,19.26810646057129,19.522672819060073,19.162767560100228,19.417335592894034,3215800
2014-01-21,20.260034561157227,20.28636969765227,19.513889103509918,19.935241241603258,4097000
2014-01-22,19.856246948242188,20.35660301724912,19.777243182156333,20.330267870452097,3040800
2014-01-23,19.434890747070312,19.82990953229736,19.364665371286062,19.8211311510362,2165600
2014-01-24,19.206653594970703,19.382217832623688,18.916973774856537,19.259323870849393,1917900
2014-01-27,19.540231704711914,19.663125706693968,19.17154802446055,19.232995025451576,3427400
2014-01-28,19.30321502685547,20.216146427924333,19.30321502685547,20.207368048186584,2638100
2014-01-29,19.162765502929688,19.303216238943353,18.995979626049145,19.232990870936522,1535400
2014-01-30,19.311994552612305,19.347108073647014,19.10131844931857,19.25932594536508,1521700
2014-01-31,18.627296447753906,18.890642839478733,18.583406219618876,18.802860708903793,2748500
2014-02-03,17.723142623901367,18.4078394662134,17.617803746612395,18.390284381919113,4350200
2014-02-04,17.96893310546875,18.083050378305106,17.775813756298234,17.793370517396887,2155800
2014-02-05,17.87236976623535,17.968928579346347,17.635358574018014,17.933816740298113,1696900
2014-02-06,18.004045486450195,18.13571783773405,17.810926149520864,17.846037995187658,1373600
2014-02-07,18.609739303588867,18.697519750153916,18.091826632192532,18.337614561462185,3401400
2014-02-10,18.03916358947754,18.44296083769452,17.328131306460573,18.1006122707429,9300300
2014-02-11,18.24106216430664,18.258617255223996,17.925047087520266,17.96015894366026,3039700
2014-02-12,18.627296447753906,18.802860708903793,18.249836132599953,18.27616959975902,3076200
2014-02-13,18.697519302368164,18.74141119890422,18.24105529852577,18.539513497752328,2566300
2014-02-14,19.05742073059082,19.12764775122286,18.697515621373245,18.70629399895225,3033100
2014-02-18,19.022314071655273,19.382219278823953,18.978423846119494,19.083761057127273,3394000
2014-02-19,18.829195022583008,19.18032185514137,18.78530312207271,18.943310615300174,2175000
2014-02-20,18.434175491333008,18.732633704660874,18.390285267027917,18.732633704660874,2127800
2014-02-21,18.56584358215332,18.71507265460504,18.355167540039893,18.399057754282726,2312900
2014-02-24,18.600963592529297,18.86430831861276,18.53951660139682,18.67118896443855,2162000
2014-02-25,20.119583129882812,20.260033837564354,18.741409514317358,18.76774297556733,7030600
2014-02-26,21.067630767822266,21.506539742151897,20.532161283362562,20.900844888771644,7654400
2014-02-27,21.067630767822266,21.251971733374376,20.7428373901242,21.067630767822266,3997700
2014-02-28,21.295867919921875,21.46265383252828,20.97985285904768,21.0149663877249,2511600
2014-03-03,21.57676124572754,21.85766267108795,20.813059030512427,21.03251347836332,3807400
2014-03-04,21.840112686157227,21.91033806427458,21.629436551805174,21.743553837686544,3292100
2014-03-05,21.3660831451416,21.90155248276085,21.19051893383235,21.88399572676904,3975500
2014-03-06,21.374860763549805,21.831326357289143,21.357304008181906,21.48019794714852,2689500
2014-03-07,21.26074981689453,21.42753569361617,21.1993028292352,21.40997893305498,1797100
2014-03-10,21.57676124572754,21.646986602067642,21.067626993685654,21.15540910768692,1768300
2014-03-11,21.076406478881836,21.55920561977559,21.032514582424895,21.46264679617963,3062700
2014-03-12,21.2695255279541,21.2695255279541,20.7252794132961,20.804283151602043,1997300
2014-03-13,21.927892684936523,22.682816681667738,21.445093466839303,21.445093466839303,5150200
2014-03-14,20.91840171813965,21.87522341925869,20.86573310985283,21.725994300525308,4141700
2014-03-17,21.243196487426758,21.471427696377354,20.9447382304237,21.014963604171186,1977100
2014-03-18,21.453874588012695,21.55921182119989,21.208084920067346,21.374870825969733,1398300
2014-03-19,20.98862648010254,21.40120030263938,20.962291339568555,21.357310076054226,2589000
2014-03-20,21.014963150024414,21.225639266714026,20.760395129250544,20.892067492893432,1299200
2014-03-21,20.997407913208008,21.418760177185543,20.93596091733275,21.129080286412854,3210400
2014-03-24,20.96229362487793,21.295865410788455,20.59360998873235,21.137857898968207,1948900
2014-03-25,20.365371704101562,21.164185692626415,20.32147981366895,20.97106472333178,3241400
2014-03-26,20.01424789428711,20.49704875458074,19.715789667721538,20.400488247661052,2998200
2014-03-27,20.164066314697266,20.164066314697266,19.829174332254976,19.996621163946088,1725800
2014-03-28,20.27863883972168,20.481336692999296,20.16406931851942,20.287452009117253,1228700
2014-03-31,20.181692123413086,20.446082116163936,20.137627965091223,20.39320310904983,1952800
2014-04-01,21.17756462097168,21.248068304098886,20.120007693123206,20.18169820574196,4111700
2014-04-02,21.230438232421875,21.265689227320895,20.886733047690942,21.09824405990537,2220200
2014-04-03,21.371444702148438,21.415508864209844,21.062990524898495,21.256876872224762,1444800
2014-04-04,21.60057830810547,22.014787075060372,21.389067341089792,21.486008817051303,2385200
2014-04-07,20.366764068603516,21.538888427840813,20.322698231976673,21.46838477017766,3035900
2014-04-08,20.780973434448242,20.877916596826747,20.216944157205695,20.490145628252574,2319000
2014-04-09,20.780973434448242,20.930793921333276,20.569462455482288,20.789786602022637,1318900
2014-04-10,20.402021408081055,20.648785127189132,20.340330898539115,20.604719276844662,1861400
2014-04-11,20.234573364257812,20.613531250524314,20.111192352334843,20.234573364257812,1794500
2014-04-14,20.402021408081055,20.569468277509404,20.278640388997175,20.41083457814995,1168100
2014-04-15,19.996620178222656,20.32269897650837,19.67053969899709,20.164065320719708,2462000
2014-04-16,19.996620178222656,20.040684335524016,19.714605537238302,20.01424483257929,2194300
2014-04-17,20.093563079833984,20.21694575468498,19.952555749381393,20.04949891942004,1307300
2014-04-21,20.58709144592285,20.675219771153778,20.067126258548118,20.093564083741374,1495200
2014-04-22,20.595901489257812,20.79859929603415,20.472518826965423,20.719282470610402,1794000
2014-04-23,20.26982879638672,20.595909390551085,20.234576113367677,20.595909390551085,1929400
2014-04-24,20.146446228027344,20.507777796655873,20.049503038074217,20.305079927608713,1178000
2014-04-25,19.68816566467285,20.172878109647357,19.64410150819874,20.102374450724888,1399900
2014-04-28,19.291582107543945,19.78510941564838,19.018380631195328,19.74104357692127,2786600
2014-04-29,18.745180130004883,19.16820211815231,18.419099630220433,18.753993298208783,5689200
2014-04-30,18.762813568115234,18.886194607789488,17.996084453569505,18.375042425072532,3868100
2014-05-01,18.60417366027832,18.91262615696789,18.41910048132454,18.753994164787557,2880600
2014-05-02,18.560104370117188,18.736364347723658,18.489600715262544,18.568917537091483,1262000
2014-05-05,18.154714584350586,18.480793462044435,18.110648735378266,18.436729294012377,1830900
2014-05-06,17.978456497192383,18.251658066644154,17.881514980836204,18.18996755234283,1747900
2014-05-07,17.802194595336914,18.11946027468704,17.714064586262946,17.93438876847781,1389100
2014-05-08,17.546619415283203,17.881513145605645,17.51136841684626,17.83744729638413,1825600
2014-05-09,17.916765213012695,17.934391553752945,17.132411540415692,17.46730360977857,2244300
2014-05-12,18.181154251098633,18.4807953306462,18.031333711324848,18.119463737240093,1934100
2014-05-13,17.802194595336914,18.23402979076523,17.784568257334097,18.207590283761007,1375600
2014-05-14,17.775754928588867,18.07539594818353,17.76694175966666,17.89913593161958,1167300
2014-05-15,17.528993606567383,17.863887347034133,17.36154841727433,17.802196837195606,1959000
2014-05-16,17.405609130859375,17.608306960350113,17.299852791463344,17.55542963112209,1070200
2014-05-19,17.528993606567383,17.67881413657823,17.31748256671801,17.379173076556537,1409600
2014-05-20,16.920902252197266,17.343924388267062,16.779894873507335,17.22935484249365,2631700
2014-05-21,16.956148147583008,17.114781821048656,16.832767148638634,16.912083985371456,1625800
2014-05-22,16.8768310546875,17.0266515572488,16.70057272757657,16.982587395706073,1595400
2014-05-23,16.815141677856445,17.105969533883044,16.806328508771987,16.929709514074144,1259700
2014-05-27,17.25579261779785,17.299856788846206,16.771080012504466,17.00021740002473,1971200
2014-05-28,17.2822322845459,17.29985694455965,16.97377804160995,17.29104545502297,1754600
2014-05-29,17.678808212280273,17.731687215227716,17.185282618015773,17.352729432136496,2060400
2014-05-30,17.625934600830078,17.72287777903548,17.361546254193673,17.714064610022252,1701600
2014-06-02,17.476118087768555,17.811010182189147,17.423240742531725,17.652378146478654,1606900
2014-06-03,17.21172523498535,17.467300405067313,17.141221565899976,17.440862579747836,1177000
2014-06-04,17.291046142578125,17.308670803292696,17.01784288974651,17.141225600391273,1592300
2014-06-05,16.55075454711914,17.25579131636096,16.541941377386088,17.238164976894854,3615500
2014-06-06,16.92970848083496,17.097155321339937,16.295175473941406,16.700572822383972,4073900
2014-06-09,17.202909469604492,17.246973625779233,16.876828998716068,16.94733265715954,1875700
2014-06-10,17.00902557373047,17.158846079405276,16.947335073912615,17.114781916946825,959400
2014-06-11,17.264602661132812,17.28222899873572,16.859205300966256,16.868018469767712,1258900
2014-06-12,17.361547470092773,17.423237976565694,17.097157423999953,17.158847930472877,1849900
2014-06-13,17.317481994628906,17.414425181709937,17.229351977367994,17.317481994628906,926200
2014-06-16,17.361547470092773,17.405611637304794,17.24697794583715,17.28223062435895,846200
2014-06-17,17.308666229248047,17.41442257029026,17.10596839660215,17.326292566245083,956900
2014-06-18,17.520177841186523,17.564243685215356,17.264602669579585,17.35273267669718,1187600
2014-06-19,17.220535278320312,17.48492356917065,17.00902262851233,17.361542590899127,1802700
2014-06-20,17.41442108154297,17.432047417033143,17.211723266225576,17.273413759501313,1171200
2014-06-23,17.449676513671875,17.528993362629134,17.29985598574597,17.440865024623555,908600
2014-06-24,17.105968475341797,17.44967364366606,17.044277976508212,17.387983144832475,1247700
2014-06-25,16.920902252197266,17.167664324434373,16.859210053197444,17.132413320232164,1009800
2014-06-26,17.074106216430664,17.15380912670312,16.808429285815144,17.020969816834366,911400
2014-06-27,17.330923080444336,17.348635211281394,17.065247874375558,17.091814381509376,748300
2014-06-30,17.366352081298828,17.4106307313531,17.268937024232763,17.322071742122333,729300
2014-07-01,17.419483184814453,17.454905759683584,17.206942668234046,17.454905759683584,938800
2014-07-02,17.55232048034668,17.658591581283435,17.401770739340684,17.43719500269355,996800
2014-07-03,17.764862060546875,17.844564968758142,17.51689895866467,17.587745800505576,928000
2014-07-07,17.70287322998047,17.782576146948195,17.48147661376392,17.72944143201042,1023900
2014-07-08,17.764862060546875,17.77371812691723,17.534609402283433,17.587745800505576,1242600
2014-07-09,17.419483184814453,17.871132415968525,17.36634847794982,17.835708151977517,1176300
2014-07-10,17.020965576171875,17.375201395403693,16.932408310485492,17.313208944653024,2061700
2014-07-11,16.843849182128906,17.012109336496643,16.808424924922086,17.003254961316493,1503800
2014-07-14,17.100675582885742,17.10953165096407,16.70216265409458,16.81728816086831,1494300
2014-07-15,17.003263473510742,17.31321743363218,16.9944074047755,17.08296640300551,1038000
2014-07-16,17.862276077270508,17.906554717461397,16.870418659249243,16.91469898856198,2884700
2014-07-17,17.959688186645508,18.15451653651458,17.64087662402196,17.853417102730468,2407100
2014-07-18,18.08367156982422,18.24307736752771,17.906553641459954,17.97740047498131,2149300
2014-07-21,18.84527587890625,18.85413194404015,18.065959038340022,18.065959038340022,4895100
2014-07-22,18.89841079711914,19.031248397406248,18.544176633312947,18.924978992825256,2334700
2014-07-23,18.95154571533203,19.190654412046122,18.836420244203996,18.924979208444967,2157100
2014-07-24,18.86298942565918,19.09324208968434,18.845278981597236,19.01353917947863,1475100
2014-07-25,18.47333526611328,18.75672268100186,18.234226501380206,18.75672268100186,2443200
2014-07-28,18.499900817871094,18.641594517942014,18.375919252589576,18.455622170019737,1087700
2014-07-29,18.30507469177246,18.56189392184781,18.27850648626576,18.446768409563486,1059000
2014-07-30,18.18994140625,18.429048397141578,18.092526383476848,18.340489439086134,1561200
2014-07-31,17.853418350219727,18.198796441113796,17.835706220142672,18.17222993511991,1777500
2014-08-01,17.118383407592773,18.003969722913915,17.038680504084123,17.80914134162713,3065600
2014-08-04,17.322072982788086,17.366353325136092,17.1006763384151,17.206947470927965,1017100
2014-08-05,17.162662506103516,17.277789676078402,16.95012198744437,17.171518572187882,1475400
2014-08-06,17.189233779907227,17.419486471932625,16.967837155550747,17.012115804773163,1053100
2014-08-07,16.879276275634766,17.33092554138189,16.817285498024336,17.277790830447525,1499800
2014-08-08,17.056394577026367,17.10952928903896,16.817285839286633,16.870420551299226,1312000
2014-08-11,17.251222610473633,17.39291629888279,17.09181678873283,17.136097122061948,1216100
2014-08-12,17.162662506103516,17.366348647800187,17.100671732634833,17.277789676078402,1005400
2014-08-13,17.756010055541992,17.88884939235999,17.22465946475933,17.251225980825065,1845000
2014-08-14,17.959688186645508,18.08366971027841,17.676299192579254,17.77371421207458,1339400
2014-08-15,18.20765495300293,18.269645727481603,18.030538695795567,18.09252947027424,1307800
2014-08-18,18.340492248535156,18.40248471105529,18.03053838154393,18.322781805508438,1315500
2014-08-19,17.924266815185547,18.446762876231762,17.90655468349405,18.296213135097737,1278600
2014-08-20,18.20765495300293,18.269645727481603,17.871132881923593,17.933123656402266,1021700
2014-08-21,17.525753021240234,17.915409762253127,17.26007612787135,17.888843255301467,2736600
2014-08-22,17.649736404418945,17.74715144442404,17.41948374839358,17.454906324408753,1365800
2014-08-25,17.791425704956055,17.86227252865979,17.525750538347424,17.65858812165174,828300
2014-08-26,17.70287322998047,17.915413778853697,17.62317031301274,17.80914434897815,726800
2014-08-27,17.242366790771484,17.667449551209444,17.082962655869533,17.578890572404784,1801500
2014-08-28,17.136093139648438,17.375201816690986,17.065246311908602,17.233506472089704,1377000
2014-08-29,17.330923080444336,17.55231964854224,17.038679678119976,17.100670446927907,1127800
2014-09-02,17.047534942626953,17.304355760333248,16.941263851719114,17.029822812622033,1426500
2014-09-03,17.233509063720703,17.446051268024604,17.171518291266175,17.268933327478642,1556200
2014-09-04,17.118383407592773,17.401770758236044,16.994401863966807,17.277789214610074,994800
2014-09-05,17.074106216430664,17.189231703978663,16.923556462485134,17.065250149831282,1002600
2014-09-08,16.764148712158203,17.11838288974639,16.702157942220495,17.074104250968542,1771900
2014-09-09,16.55160903930664,16.773005622591185,16.38334716305626,16.711014849531015,2224900
2014-09-10,16.719867706298828,16.746435901961327,16.454192506160776,16.48076070182327,1681800
2014-09-11,16.604740142822266,16.781858046660975,16.498469062694735,16.719865597932365,1299300
2014-09-12,16.941265106201172,17.065248336294754,16.516184089336402,16.516184089336402,2011300
2014-09-15,16.55160903930664,17.02096871483187,16.507328709176605,16.99440220587573,1380400
2014-09-16,16.994403839111328,17.260079088936568,16.5781771414972,16.58703320837431,2860800
2014-09-17,17.3486385345459,17.437197516573566,16.896989246414687,16.9678360942124,2817700
2014-09-18,17.499181747436523,17.667443581397666,17.295497347395987,17.41947886235606,1841000
2014-09-19,16.967836380004883,17.54346723919703,16.82614268202288,17.52575679379087,2395100
2014-09-22,16.525039672851562,16.852707336159085,16.489617100373913,16.817283074559672,1635600
2014-09-23,16.108814239501953,16.51618310066482,16.04682347272688,16.418769762499014,2427800
2014-09-24,15.967123031616211,16.28593297965618,15.958266965125938,16.135383227565484,2387100
2014-09-25,15.710301399230957,15.949410115359775,15.701445333175606,15.940554049304424,2170100
2014-09-26,15.754806518554688,15.879420258755486,15.62128985664254,15.74590529457822,1461100
2014-09-29,15.941725730895996,15.995131372336685,15.576784068537608,15.745903913790311,1642600
2014-09-30,15.719204902648926,16.119751576494462,15.603492362279791,15.941730455288617,1480700
2014-10-01,15.710301399230957,15.817114396016411,15.57678642655038,15.701400174687587,1962000
2014-10-02,15.728103637695312,15.781509286505365,15.389865598251687,15.710301188846973,1877900
2014-10-03,15.45217514038086,15.737007580210602,15.398767784611337,15.719205128287427,1228700
2014-10-06,15.380965232849121,15.719203291183224,15.283053456449881,15.523381436119802,1790800
2014-10-07,14.766791343688965,15.327554819769366,14.740087674262385,15.3097540712197,2645900
2014-10-08,15.051623344421387,15.087228236164881,14.455254989595328,14.820196641292727,2106400
2014-10-09,14.570969581604004,15.40766418724506,14.473057824412821,15.283050458263356,1838200
2014-10-10,14.277236938476562,14.846901676939623,14.259434490965884,14.642178623771315,2114400
2014-10-13,14.134821891784668,14.508664004514609,14.001306063289833,14.392951474900304,2433600
2014-10-14,14.054712295532227,14.606575502362354,14.001305795382688,14.223831323081974,1997000
2014-10-15,14.21493148803711,14.357346846497688,13.849989744541878,14.036911228876942,2663600
2014-10-16,14.179326057434082,14.419654020581934,13.8410871734857,13.947899318595589,2999500
2014-10-17,14.67778205871582,14.757891376076147,14.241632274051186,14.375147237073444,2717600
2014-10-20,14.713386535644531,14.731187285202077,14.526464234544349,14.642178444209895,853100
2014-10-21,15.220747947692871,15.291956055728004,14.659982611397885,14.775696848039484,1858300
2014-10-22,14.748991966247559,15.398766111214568,14.740090741253276,15.185141804556993,1864400
2014-10-23,14.757894515991211,15.13173751063393,14.51756651277763,14.873607055833736,3756100
2014-10-24,14.935912132263184,15.033822197548353,14.659979290613155,14.766792277338139,932500
2014-10-27,14.92701244354248,14.998220542770044,14.508663375062413,14.811298221213312,1192800
2014-10-28,15.57678508758545,15.594587535141908,14.891406136275327,15.016021571435703,2113800
2014-10-29,15.051623344421387,15.425466219054657,14.651076800980498,15.425466219054657,2569200
2014-10-30,15.042723655700684,15.28305160627639,14.642178769142694,14.740088835953836,1626400
2014-10-31,15.46997356414795,15.496677238010026,14.989319318775575,15.078329867247497,1597800
2014-11-03,15.007122993469238,15.469974827395802,14.935914888423987,15.354262293347947,1304400
2014-11-04,14.499761581420898,14.91810888676548,14.481959134963322,14.900306440307906,1639300
2014-11-05,14.989316940307617,15.033821358614226,14.357343674398438,14.48195910157946,1890300
2014-11-06,14.891406059265137,15.113931559365577,14.69558423036129,14.953712927655687,949200
2014-11-07,16.689411163330078,16.733915580671745,15.105029119040118,15.105029119040118,4718600
2014-11-10,17.08995819091797,17.339185651415168,16.760619721030572,17.027649628058924,4262300
2014-11-11,17.428199768066406,17.641824077138715,17.054356802756093,17.125564905780195,3382700
2014-11-12,17.08995819091797,17.508305497991653,16.929739567607058,17.410393739805045,2379900
2014-11-13,16.244361877441406,17.116661450253122,16.137548887956257,17.072157028312986,2936400
2014-11-14,16.822927474975586,16.903036790863528,16.199857093078617,16.199857093078617,2538600
2014-11-17,16.91193962097168,17.16116881604428,16.70721654880579,16.82292907289325,2889900
2014-11-18,16.814023971557617,17.25907491160083,16.805122749028598,16.992045026668745,2094100
2014-11-19,16.96533966064453,17.08995506584064,16.60929928380086,16.76951787781412,1447200
2014-11-20,17.490503311157227,17.49940453455497,16.77842241668557,16.83182805933725,1726500
2014-11-21,17.481605529785156,17.775339168805992,17.34809054800025,17.615122209305166,1990100
2014-11-24,16.929744720458984,17.294686496750103,16.84963538442091,17.294686496750103,3597900
2014-11-25,17.187870025634766,17.294683018113016,16.840730771116558,16.920840091041516,2788400
2014-11-26,17.23237419128418,17.37479036660597,17.027649453741216,17.33918547390816,1547300
2014-11-28,16.547000885009766,16.814030879651916,16.360078530572018,16.751723994084433,1493900
2014-12-01,16.279966354370117,16.680511234731725,15.950627868186954,16.52029260349315,2416100
2014-12-02,15.68359661102295,16.484688001193252,15.674695388075708,16.190954434872985,2215100
2014-12-03,15.728103637695312,15.95062915509466,15.496676895871794,15.665796764461088,1987900
2014-12-04,15.274148941040039,15.763704322101894,15.229644523756123,15.683596710537783,1329900
2014-12-05,15.131735801696777,15.434370653549514,15.042725251551554,15.220746351842,1831500
2014-12-08,14.455256462097168,15.10503052299379,14.303939052242558,15.08722977304343,2742100
2014-12-09,14.579872131347656,14.873605766115656,14.339545846708441,14.35734659901629,2649500
2014-12-10,14.010207176208496,14.562071238050601,13.832186921840496,14.562071238050601,2584600
2014-12-11,13.858888626098633,14.21492995488568,13.73427488256051,13.938997946297405,1838500
2014-12-12,13.663064956665039,13.974600122653511,13.529549157926537,13.627460913441576,1529900
2014-12-15,13.413837432861328,13.8766908997961,13.369333010082366,13.716472261415996,1716300
2014-12-16,13.360431671142578,13.79658146202019,13.191311810113335,13.369332895168842,2449700
2014-12-17,13.707571029663086,13.94789898709912,13.31592650690162,13.485045520422663,3475400
2014-12-18,14.375147819519043,14.392950268039286,13.983503289615832,13.992404513875954,3069900
2014-12-19,14.633279800415039,14.76679478317686,14.339546159244989,14.553170471210924,2182300
2014-12-22,14.42855453491211,14.651080064674986,14.330644456276284,14.606575637816436,1410800
2014-12-23,14.651080131530762,14.855804910125453,14.392951398650164,14.446357050671137,1579600
2014-12-24,14.713386535644531,14.757890956140622,14.535365458190531,14.695584088352167,797400
2014-12-26,14.570969581604004,14.882503904058266,14.455255378062656,14.757890175076561,908700
2014-12-29,14.800041198730469,14.898468359923788,14.540547531263678,14.63002816510399,2384800
2014-12-30,14.665818214416504,14.978999554304373,14.63002698778129,14.808986534359358,2064700
2014-12-31,14.68371295928955,14.89846541402221,14.460012272272097,14.737400646297516,1433600
2015-01-02,14.647924423217773,14.81793574770581,14.558443790660267,14.621079721440188,1139600
2015-01-05,14.200522422790527,14.495808175315624,13.99471815812065,14.424224009052137,1905800
2015-01-06,14.164730072021484,14.433170263762191,14.08419767315905,14.20052215447695,1445300
2015-01-07,14.039457321166992,14.460014928965657,13.985769624295154,14.298950131649029,1209200
2015-01-08,14.352639198303223,14.531598752575432,14.137885855805393,14.173677937329943,1743900
2015-01-09,14.093145370483398,14.325794324260585,13.98576912720559,14.281054009557199,1459000
2015-01-12,13.824706077575684,13.985770889462401,13.556265008881367,13.967874419985817,1582000
2015-01-13,13.207292556762695,13.851550105860404,13.12676014978782,13.833654489505234,3855700
2015-01-14,12.706201553344727,13.019382923093776,12.554084985563826,12.956746137133617,4090200
2015-01-15,12.545137405395508,12.912006467737646,12.500397088520733,12.88516176560244,2626300
2015-01-16,12.840421676635742,12.876213757722056,12.509343859899172,12.509343859899172,1802700
2015-01-20,12.571980476379395,12.947797749515614,12.554084009396473,12.947797749515614,2826200
2015-01-21,12.813578605651855,12.849370691290803,12.598826091818175,12.733046199626568,1939200
2015-01-22,12.831473350524902,13.01938198821106,12.715148874495325,12.938849593009776,1171500
2015-01-23,12.8046293258667,12.867265253110922,12.616720690783522,12.79568109244595,1680300
2015-01-26,12.75989055633545,12.947799214159627,12.706202002663995,12.804630875503227,1376400
2015-01-27,13.055173873901367,13.082017720783716,12.571980363266555,12.688304837557409,1924500
2015-01-28,12.616720199584961,13.03727691378078,12.580928120645945,12.983589222047492,2264000
2015-01-29,12.446708679199219,12.67040941276743,12.223007945631005,12.652513797824273,2430000
2015-01-30,12.545137405395508,12.741993434283613,12.19616395779294,12.294591972236992,2412000
2015-02-02,13.556264877319336,13.583109581273686,12.724098681798855,12.750942532402581,3247500
2015-02-03,13.681536674499512,14.093146053693797,13.395200011877597,13.690484908544088,3146400
2015-02-04,13.404146194458008,13.565210979461535,13.117809557429952,13.556262746216786,2302300
2015-02-05,13.636795997619629,13.878393190341697,13.493627670088275,13.556263600045607,2350000
2015-02-06,13.484679222106934,13.932080665211748,13.341510896849478,13.6815360960112,2685800
2015-02-09,13.73522663116455,14.531600768925253,13.457837320846906,13.57416181528007,3772700
2015-02-10,14.155782699584961,14.200523018714808,13.663641749208468,13.67258913035395,2477600
2015-02-11,13.609952926635742,14.128938570244815,13.592056457997213,14.03945793375335,2402000
2015-02-12,13.797861099243164,14.200522242706565,13.699433085216729,13.815756713906804,2549100
2015-02-13,14.021561622619629,14.13788610294548,13.896288908418585,14.003665154869244,1494500
2015-02-17,14.486860275268555,14.549496208855874,14.084198264062664,14.155782431976913,2112300
2015-02-18,14.263160705566406,14.460017621909184,14.209472998696103,14.334745736978,951900
2015-02-19,14.263160705566406,14.334745736978,13.976823993322887,14.102096731604783,842600
2015-02-20,14.030510902404785,14.361587046961603,13.86049785950464,14.24526341131491,963400
2015-02-23,13.949975967407227,14.17367667027559,13.717327031620018,13.806807654107548,965500
2015-02-24,14.263160705566406,14.298952794596847,14.030512553543904,14.057356406979055,1265800
2015-02-25,14.012613296508789,14.379482349471322,13.932080898863248,14.316846419458367,1232900
2015-02-26,13.663641929626465,14.05735486579646,13.601005140677364,13.949978610477372,1171800
2015-02-27,13.824706077575684,14.066303295405758,13.618901798698774,13.627849180086434,1129000
2015-03-02,13.475732803344727,13.708380921813305,13.269927681089124,13.699433540859177,1532500
2015-03-03,13.413095474243164,13.592055886348867,13.413095474243164,13.538368189392434,1336000
2015-03-04,13.511524200439453,13.520471580938798,13.260978772745748,13.395199720442493,1543000
2015-03-05,13.592057228088379,13.663642253347732,13.448888884270959,13.51152567470406,1168300
2015-03-06,13.18044662475586,13.484679754617396,13.046226527864272,13.413095589161806,1184200
2015-03-09,12.938849449157715,13.439939428533272,12.92095298226728,13.413094728197619,1602300
2015-03-10,12.491447448730469,12.965692706191772,12.401966825050764,12.759888466419111,2212500
2015-03-11,12.348280906677246,12.580929878971379,12.187216102265833,12.527241326384043,2284600
2015-03-12,12.876214981079102,12.912007065565989,12.446709113885849,12.661461620807172,1726100
2015-03-13,12.554084777832031,12.804630210825739,12.41986468064656,12.759889893980393,1656900
2015-03-16,12.849369049072266,12.938849678408843,12.437759690154952,12.536188553095293,1739100
2015-03-17,13.108861923217773,13.126758390525083,12.688305181702356,12.688305181702356,1235800
2015-03-18,13.305719375610352,13.413095624073213,12.840422298937956,12.87621438175891,1065500
2015-03-19,12.885161399841309,13.377303164792657,12.804629855773381,13.055174428469314,1198100
2015-03-20,13.234134674072266,13.511523944715124,12.992538338151547,12.992538338151547,1685300
2015-03-23,13.341511726379395,13.493628294761166,13.162551308680424,13.252031944205202,2607700
2015-03-24,13.574162483215332,13.63679842431887,13.162553041640582,13.332565247500487,1161300
2015-03-25,13.493627548217773,13.788912434421901,13.430991618826152,13.601003792896499,912800
2015-03-26,13.269927024841309,13.744172325980562,13.234134942743074,13.565211915489387,1225600
2015-03-27,12.595184326171875,13.377884963483666,12.57719079387607,13.368888197335764,1932200
2015-03-30,12.622174263000488,12.730132887084231,12.523212405418443,12.604181587975969,1818600
